wagnum,month
17614,2023-02-28
22128,2023-02-28
33449,2023-02-28
25871,2023-02-28
33863,2023-02-28
23202,2023-02-28
33936,2023-02-28
1957,2023-02-28
2975,2023-02-28
26547,2023-02-28
10765,2023-02-28
2247,2023-02-28
32610,2023-02-28
20080,2023-02-28
24724,2023-02-28
28441,2023-02-28
28518,2023-02-28
29179,2023-02-28
30288,2023-02-28
19968,2023-02-28
27712,2023-02-28
27773,2023-02-28
28976,2023-02-28
33466,2023-02-28
24754,2023-02-28
20517,2023-02-28
18374,2023-02-28
18492,2023-02-28
2990,2023-02-28
1080,2023-02-28
1121,2023-02-28
4018,2023-02-28
3001,2023-02-28
27384,2023-02-28
27508,2023-02-28
33378,2023-02-28
28567,2023-02-28
13262,2023-02-28
29476,2023-02-28
15707,2023-02-28
15891,2023-02-28
16072,2023-02-28
25414,2023-02-28
25426,2023-02-28
25971,2023-02-28
28419,2023-02-28
28536,2023-02-28
28924,2023-02-28
30478,2023-02-28
30523,2023-02-28
30674,2023-02-28
30955,2023-02-28
9080,2023-02-28
9116,2023-02-28
9151,2023-02-28
9185,2023-02-28
9197,2023-02-28
9784,2023-02-28
9842,2023-02-28
9856,2023-02-28
9862,2023-02-28
9919,2023-02-28
9926,2023-02-28
10113,2023-02-28
10142,2023-02-28
10177,2023-02-28
10188,2023-02-28
10219,2023-02-28
10280,2023-02-28
10334,2023-02-28
10366,2023-02-28
10962,2023-02-28
10997,2023-02-28
11027,2023-02-28
18500,2023-02-28
19086,2023-02-28
19115,2023-02-28
19146,2023-02-28
19190,2023-02-28
19213,2023-02-28
19283,2023-02-28
19289,2023-02-28
19849,2023-02-28
19856,2023-02-28
21474,2023-02-28
28409,2023-02-28
24908,2023-02-28
31251,2023-02-28
8396,2023-02-28
8411,2023-02-28
8432,2023-02-28
8448,2023-02-28
8450,2023-02-28
8509,2023-02-28
8522,2023-02-28
8543,2023-02-28
8581,2023-02-28
8622,2023-02-28
8643,2023-02-28
8723,2023-02-28
8737,2023-02-28
8766,2023-02-28
8781,2023-02-28
9242,2023-02-28
9258,2023-02-28
9299,2023-02-28
9314,2023-02-28
9359,2023-02-28
9361,2023-02-28
9450,2023-02-28
9464,2023-02-28
9494,2023-02-28
9500,2023-02-28
9520,2023-02-28
9580,2023-02-28
9644,2023-02-28
9670,2023-02-28
9698,2023-02-28
9701,2023-02-28
9773,2023-02-28
17380,2023-02-28
17384,2023-02-28
17388,2023-02-28
17453,2023-02-28
17481,2023-02-28
17954,2023-02-28
17978,2023-02-28
17983,2023-02-28
18010,2023-02-28
18096,2023-02-28
18194,2023-02-28
18247,2023-02-28
18251,2023-02-28
18310,2023-02-28
18347,2023-02-28
19301,2023-02-28
19323,2023-02-28
19378,2023-02-28
21313,2023-02-28
22566,2023-02-28
22589,2023-02-28
32466,2023-02-28
33895,2023-02-28
12630,2023-02-28
12239,2023-02-28
41,2023-02-28
1045,2023-02-28
1135,2023-02-28
1666,2023-02-28
2004,2023-02-28
2063,2023-02-28
2128,2023-02-28
2224,2023-02-28
2234,2023-02-28
2436,2023-02-28
2649,2023-02-28
2986,2023-02-28
6015,2023-02-28
6069,2023-02-28
6158,2023-02-28
6188,2023-02-28
6353,2023-02-28
20423,2023-02-28
21238,2023-02-28
23333,2023-02-28
33803,2023-02-28
16517,2023-02-28
8525,2023-02-28
16967,2023-02-28
17079,2023-02-28
17149,2023-02-28
17303,2023-02-28
17347,2023-02-28
17431,2023-02-28
17528,2023-02-28
17590,2023-02-28
8829,2023-02-28
8934,2023-02-28
8962,2023-02-28
8987,2023-02-28
9019,2023-02-28
9029,2023-02-28
9044,2023-02-28
16778,2023-02-28
16793,2023-02-28
16816,2023-02-28
16867,2023-02-28
16923,2023-02-28
16966,2023-02-28
16981,2023-02-28
17068,2023-02-28
17084,2023-02-28
17525,2023-02-28
17566,2023-02-28
17612,2023-02-28
17672,2023-02-28
17689,2023-02-28
17740,2023-02-28
17748,2023-02-28
17860,2023-02-28
17905,2023-02-28
17926,2023-02-28
22482,2023-02-28
22519,2023-02-28
22523,2023-02-28
24628,2023-02-28
25998,2023-02-28
30434,2023-02-28
11980,2023-02-28
12030,2023-02-28
12046,2023-02-28
12284,2023-02-28
12359,2023-02-28
12409,2023-02-28
12552,2023-02-28
12683,2023-02-28
12702,2023-02-28
12726,2023-02-28
12786,2023-02-28
26027,2023-02-28
13093,2023-02-28
13118,2023-02-28
13218,2023-02-28
13281,2023-02-28
13328,2023-02-28
13331,2023-02-28
13697,2023-02-28
19113,2023-02-28
5328,2023-02-28
5391,2023-02-28
5462,2023-02-28
5516,2023-02-28
5623,2023-02-28
5625,2023-02-28
6308,2023-02-28
21625,2023-02-28
16568,2023-02-28
16797,2023-02-28
16841,2023-02-28
16887,2023-02-28
16926,2023-02-28
17124,2023-02-28
17167,2023-02-28
17310,2023-02-28
17329,2023-02-28
21162,2023-02-28
21222,2023-02-28
21275,2023-02-28
25798,2023-02-28
26048,2023-02-28
26074,2023-02-28
26078,2023-02-28
26096,2023-02-28
2032,2023-02-28
11268,2023-02-28
11335,2023-02-28
11479,2023-02-28
11512,2023-02-28
11565,2023-02-28
11710,2023-02-28
11789,2023-02-28
12843,2023-02-28
13003,2023-02-28
20302,2023-02-28
20378,2023-02-28
20398,2023-02-28
20480,2023-02-28
20513,2023-02-28
20528,2023-02-28
13704,2023-02-28
13770,2023-02-28
13783,2023-02-28
13909,2023-02-28
14001,2023-02-28
14018,2023-02-28
14048,2023-02-28
14165,2023-02-28
14258,2023-02-28
14263,2023-02-28
14301,2023-02-28
14328,2023-02-28
14373,2023-02-28
14517,2023-02-28
14556,2023-02-28
14557,2023-02-28
14574,2023-02-28
14662,2023-02-28
14690,2023-02-28
14752,2023-02-28
14794,2023-02-28
14900,2023-02-28
14923,2023-02-28
5699,2023-02-28
5720,2023-02-28
5774,2023-02-28
5828,2023-02-28
5867,2023-02-28
14966,2023-02-28
15004,2023-02-28
15026,2023-02-28
15134,2023-02-28
15246,2023-02-28
15250,2023-02-28
15369,2023-02-28
15493,2023-02-28
15508,2023-02-28
16002,2023-02-28
16023,2023-02-28
16100,2023-02-28
16392,2023-02-28
21507,2023-02-28
21548,2023-02-28
21687,2023-02-28
20364,2023-02-28
26206,2023-02-28
25602,2023-02-28
25623,2023-02-28
25653,2023-02-28
25714,2023-02-28
25715,2023-02-28
25896,2023-02-28
25907,2023-02-28
25913,2023-02-28
25934,2023-02-28
27264,2023-02-28
24448,2023-02-28
24460,2023-02-28
24485,2023-02-28
24514,2023-02-28
24553,2023-02-28
20653,2023-02-28
20675,2023-02-28
20731,2023-02-28
20743,2023-02-28
15551,2023-02-28
15575,2023-02-28
15650,2023-02-28
15688,2023-02-28
15785,2023-02-28
21277,2023-02-28
21480,2023-02-28
25196,2023-02-28
24996,2023-02-28
25063,2023-02-28
25178,2023-02-28
27999,2023-02-28
24587,2023-02-28
25438,2023-02-28
25516,2023-02-28
27352,2023-02-28
28414,2023-02-28
28457,2023-02-28
28460,2023-02-28
24379,2023-02-28
24414,2023-02-28
15877,2023-02-28
26973,2023-02-28
27007,2023-02-28
27206,2023-02-28
27229,2023-02-28
24669,2023-02-28
24852,2023-02-28
27493,2023-02-28
27579,2023-02-28
18997,2023-02-28
24602,2023-02-28
25353,2023-02-28
29297,2023-02-28
29312,2023-02-28
29351,2023-02-28
29361,2023-02-28
29378,2023-02-28
29925,2023-02-28
26859,2023-02-28
26873,2023-02-28
26883,2023-02-28
26916,2023-02-28
26920,2023-02-28
29500,2023-02-28
29540,2023-02-28
27306,2023-02-28
24874,2023-02-28
27686,2023-02-28
27831,2023-02-28
10357,2023-02-28
29762,2023-02-28
31202,2023-02-28
29805,2023-02-28
25374,2023-02-28
27062,2023-02-28
27074,2023-02-28
27079,2023-02-28
27101,2023-02-28
27230,2023-02-28
27244,2023-02-28
29279,2023-02-28
29457,2023-02-28
24952,2023-02-28
29841,2023-02-28
29842,2023-02-28
29276,2023-02-28
29358,2023-02-28
29359,2023-02-28
33816,2023-02-28
21740,2023-02-28
25365,2023-02-28
27177,2023-02-28
27193,2023-02-28
28189,2023-02-28
28213,2023-02-28
28283,2023-02-28
31894,2023-02-28
23013,2023-02-28
31351,2023-02-28
28217,2023-02-28
30878,2023-02-28
30882,2023-02-28
30907,2023-02-28
30925,2023-02-28
30962,2023-02-28
31444,2023-02-28
31458,2023-02-28
31510,2023-02-28
31515,2023-02-28
31519,2023-02-28
31602,2023-02-28
31611,2023-02-28
31629,2023-02-28
31691,2023-02-28
29797,2023-02-28
31012,2023-02-28
31044,2023-02-28
31125,2023-02-28
31176,2023-02-28
33401,2023-02-28
32161,2023-02-28
30694,2023-02-28
30698,2023-02-28
30713,2023-02-28
30787,2023-02-28
30807,2023-02-28
33365,2023-02-28
909,2023-02-28
1004,2023-02-28
1065,2023-02-28
1166,2023-02-28
1676,2023-02-28
1720,2023-02-28
1723,2023-02-28
1727,2023-02-28
33976,2023-02-28
28827,2023-02-28
30726,2023-02-28
33219,2023-02-28
33245,2023-02-28
10986,2023-02-28
5285,2023-02-28
5311,2023-02-28
5315,2023-02-28
5366,2023-02-28
5373,2023-02-28
5381,2023-02-28
5421,2023-02-28
5423,2023-02-28
5505,2023-02-28
5538,2023-02-28
5599,2023-02-28
11277,2023-02-28
11331,2023-02-28
11376,2023-02-28
13596,2023-02-28
11643,2023-02-28
7155,2023-02-28
31401,2023-02-28
31456,2023-02-28
31492,2023-02-28
31583,2023-02-28
20303,2023-02-28
33548,2023-02-28
5277,2023-02-28
11061,2023-02-28
11062,2023-02-28
11069,2023-02-28
11180,2023-02-28
11381,2023-02-28
11457,2023-02-28
11470,2023-02-28
11532,2023-02-28
11559,2023-02-28
11599,2023-02-28
11628,2023-02-28
11749,2023-02-28
11820,2023-02-28
11839,2023-02-28
11909,2023-02-28
11930,2023-02-28
16123,2023-02-28
24929,2023-02-28
11299,2023-02-28
10494,2023-02-28
7250,2023-02-28
30985,2023-02-28
31327,2023-02-28
33411,2023-02-28
24625,2023-02-28
29556,2023-02-28
10472,2023-02-28
10525,2023-02-28
10555,2023-02-28
10605,2023-02-28
10725,2023-02-28
10763,2023-02-28
10780,2023-02-28
10793,2023-02-28
10823,2023-02-28
10842,2023-02-28
10905,2023-02-28
11186,2023-02-28
11193,2023-02-28
13190,2023-02-28
19450,2023-02-28
19501,2023-02-28
19536,2023-02-28
19587,2023-02-28
19614,2023-02-28
19624,2023-02-28
19711,2023-02-28
19739,2023-02-28
19770,2023-02-28
19823,2023-02-28
21388,2023-02-28
21432,2023-02-28
21450,2023-02-28
18880,2023-02-28
5036,2023-02-28
721,2023-02-28
18655,2023-02-28
29729,2023-02-28
2504,2023-02-28
573,2023-02-28
619,2023-02-28
758,2023-02-28
2483,2023-02-28
3050,2023-02-28
4312,2023-02-28
2893,2023-02-28
11919,2023-02-28
3969,2023-02-28
4292,2023-02-28
521,2023-02-28
5148,2023-02-28
27220,2023-02-28
3931,2023-02-28
3932,2023-02-28
3934,2023-02-28
3935,2023-02-28
18791,2023-02-28
135,2023-02-28
21583,2023-02-28
7734,2023-02-28
8946,2023-02-28
11877,2023-02-28
22271,2023-02-28
697,2023-02-28
657,2023-02-28
11162,2023-02-28
4133,2023-02-28
1306,2023-02-28
5034,2023-02-28
471,2023-02-28
4985,2023-02-28
695,2023-02-28
545,2023-02-28
4527,2023-02-28
3528,2023-02-28
302,2023-02-28
4502,2023-02-28
12488,2023-02-28
6294,2023-02-28
3905,2023-02-28
18642,2023-02-28
4811,2023-02-28
1384,2023-02-28
3484,2023-02-28
18806,2023-02-28
22046,2023-02-28
27020,2023-02-28
18817,2023-02-28
15451,2023-02-28
3926,2023-02-28
18578,2023-02-28
1354,2023-02-28
787,2023-02-28
5173,2023-02-28
2892,2023-02-28
701,2023-02-28
676,2023-02-28
4279,2023-02-28
18928,2023-02-28
3644,2023-02-28
4916,2023-02-28
26212,2023-02-28
26645,2023-02-28
26820,2023-02-28
27069,2023-02-28
2505,2023-02-28
442,2023-02-28
2575,2023-02-28
4160,2023-02-28
3838,2023-02-28
728,2023-02-28
4389,2023-02-28
21304,2023-02-28
5127,2023-02-28
12104,2023-02-28
4797,2023-02-28
18202,2023-02-28
24240,2023-02-28
4373,2023-02-28
4642,2023-02-28
290,2023-02-28
550,2023-02-28
644,2023-02-28
504,2023-02-28
2816,2023-02-28
17490,2023-02-28
18559,2023-02-28
18560,2023-02-28
3251,2023-02-28
3253,2023-02-28
3254,2023-02-28
3259,2023-02-28
3272,2023-02-28
3278,2023-02-28
3279,2023-02-28
3280,2023-02-28
3285,2023-02-28
3287,2023-02-28
3290,2023-02-28
3291,2023-02-28
3293,2023-02-28
3294,2023-02-28
3296,2023-02-28
4273,2023-02-28
4942,2023-02-28
18837,2023-02-28
18939,2023-02-28
18949,2023-02-28
7042,2023-02-28
18635,2023-02-28
18636,2023-02-28
18637,2023-02-28
18651,2023-02-28
13306,2023-02-28
25919,2023-02-28
26129,2023-02-28
26566,2023-02-28
26622,2023-02-28
29436,2023-02-28
32206,2023-02-28
33404,2023-02-28
5062,2023-02-28
4653,2023-02-28
1540,2023-02-28
1261,2023-02-28
1263,2023-02-28
1264,2023-02-28
1266,2023-02-28
4798,2023-02-28
4803,2023-02-28
4808,2023-02-28
4828,2023-02-28
4844,2023-02-28
4846,2023-02-28
4848,2023-02-28
4865,2023-02-28
4867,2023-02-28
4879,2023-02-28
4897,2023-02-28
4904,2023-02-28
4911,2023-02-28
4929,2023-02-28
4931,2023-02-28
4933,2023-02-28
4936,2023-02-28
4957,2023-02-28
4969,2023-02-28
4984,2023-02-28
5037,2023-02-28
5039,2023-02-28
5041,2023-02-28
5043,2023-02-28
5058,2023-02-28
5064,2023-02-28
5082,2023-02-28
5087,2023-02-28
5096,2023-02-28
18558,2023-02-28
18573,2023-02-28
18592,2023-02-28
18604,2023-02-28
18614,2023-02-28
4289,2023-02-28
3297,2023-02-28
3298,2023-02-28
3299,2023-02-28
3300,2023-02-28
3301,2023-02-28
390,2023-02-28
689,2023-02-28
18662,2023-02-28
18666,2023-02-28
18679,2023-02-28
18681,2023-02-28
18764,2023-02-28
18766,2023-02-28
18769,2023-02-28
18780,2023-02-28
18787,2023-02-28
18789,2023-02-28
4678,2023-02-28
18645,2023-02-28
1619,2023-02-28
18796,2023-02-28
17039,2023-02-28
269,2023-02-28
1125,2023-02-28
1328,2023-02-28
2903,2023-02-28
3843,2023-02-28
5740,2023-02-28
28699,2023-02-28
29331,2023-02-28
29360,2023-02-28
12565,2023-02-28
4352,2023-02-28
4855,2023-02-28
3400,2023-02-28
3522,2023-02-28
15325,2023-02-28
1349,2023-02-28
5079,2023-02-28
4493,2023-02-28
1614,2023-02-28
4316,2023-02-28
831,2023-02-28
18510,2023-02-28
3249,2023-02-28
3256,2023-02-28
3277,2023-02-28
3286,2023-02-28
1181,2023-02-28
776,2023-02-28
4197,2023-02-28
836,2023-02-28
18600,2023-02-28
4060,2023-02-28
4887,2023-02-28
4284,2023-02-28
4004,2023-02-28
3302,2023-02-28
506,2023-02-28
4641,2023-02-28
4465,2023-02-28
4486,2023-02-28
17822,2023-02-28
563,2023-02-28
665,2023-02-28
4029,2023-02-28
2446,2023-02-28
337,2023-02-28
492,2023-02-28
666,2023-02-28
18674,2023-02-28
593,2023-02-28
2487,2023-02-28
638,2023-02-28
516,2023-02-28
32474,2023-02-28
4970,2023-02-28
18984,2023-02-28
27587,2023-02-28
4366,2023-02-28
835,2023-02-28
3927,2023-02-28
3928,2023-02-28
3929,2023-02-28
3930,2023-02-28
4761,2023-02-28
1346,2023-02-28
4630,2023-02-28
1298,2023-02-28
18831,2023-02-28
682,2023-02-28
4777,2023-02-28
18946,2023-02-28
3856,2023-02-28
4458,2023-02-28
1253,2023-02-28
698,2023-02-28
1307,2023-02-28
4819,2023-02-28
3054,2023-02-28
233,2023-02-28
28010,2023-02-28
627,2023-02-28
2546,2023-02-28
4249,2023-02-28
1199,2023-02-28
2535,2023-02-28
4964,2023-02-28
18551,2023-02-28
577,2023-02-28
601,2023-02-28
625,2023-02-28
671,2023-02-28
710,2023-02-28
746,2023-02-28
4301,2023-02-28
24,2023-02-28
18663,2023-02-28
18832,2023-02-28
18898,2023-02-28
18961,2023-02-28
5033,2023-02-28
5117,2023-02-28
1241,2023-02-28
4010,2023-02-28
4409,2023-02-28
4489,2023-02-28
4515,2023-02-28
4576,2023-02-28
4635,2023-02-28
18840,2023-02-28
9471,2023-02-28
14071,2023-02-28
27806,2023-02-28
2906,2023-02-28
5209,2023-02-28
5211,2023-02-28
5214,2023-02-28
5220,2023-02-28
19095,2023-02-28
2952,2023-02-28
7277,2023-02-28
1597,2023-02-28
18794,2023-02-28
18912,2023-02-28
2889,2023-02-28
4323,2023-02-28
2932,2023-02-28
4271,2023-02-28
18640,2023-02-28
444,2023-02-28
3665,2023-02-28
249,2023-02-28
734,2023-02-28
1518,2023-02-28
1188,2023-02-28
36,2023-02-28
1122,2023-02-28
3955,2023-02-28
4902,2023-02-28
1474,2023-02-28
3465,2023-02-28
4737,2023-02-28
5029,2023-02-28
4616,2023-02-28
4450,2023-02-28
5204,2023-02-28
4545,2023-02-28
5149,2023-02-28
25,2023-02-28
102,2023-02-28
367,2023-02-28
667,2023-02-28
703,2023-02-28
1087,2023-02-28
1396,2023-02-28
1565,2023-02-28
2507,2023-02-28
2654,2023-02-28
4012,2023-02-28
4640,2023-02-28
28849,2023-02-28
3231,2023-02-28
3232,2023-02-28
3234,2023-02-28
4321,2023-02-28
4390,2023-02-28
4509,2023-02-28
5010,2023-02-28
5070,2023-02-28
3242,2023-02-28
3243,2023-02-28
3244,2023-02-28
3245,2023-02-28
3246,2023-02-28
3247,2023-02-28
1351,2023-02-28
315,2023-02-28
357,2023-02-28
4582,2023-02-28
1350,2023-02-28
5571,2023-02-28
22302,2023-02-28
31506,2023-02-28
31592,2023-02-28
29267,2023-02-28
6141,2023-02-28
8004,2023-02-28
526,2023-02-28
527,2023-02-28
528,2023-02-28
5224,2023-02-28
5241,2023-02-28
29724,2023-02-28
529,2023-02-28
530,2023-02-28
533,2023-02-28
534,2023-02-28
535,2023-02-28
536,2023-02-28
537,2023-02-28
539,2023-02-28
540,2023-02-28
544,2023-02-28
546,2023-02-28
2497,2023-02-28
556,2023-02-28
557,2023-02-28
559,2023-02-28
562,2023-02-28
14898,2023-02-28
654,2023-02-28
655,2023-02-28
656,2023-02-28
658,2023-02-28
662,2023-02-28
663,2023-02-28
664,2023-02-28
669,2023-02-28
675,2023-02-28
677,2023-02-28
678,2023-02-28
680,2023-02-28
684,2023-02-28
685,2023-02-28
687,2023-02-28
688,2023-02-28
691,2023-02-28
3235,2023-02-28
3236,2023-02-28
3237,2023-02-28
3239,2023-02-28
3240,2023-02-28
3241,2023-02-28
15363,2023-02-28
705,2023-02-28
708,2023-02-28
712,2023-02-28
713,2023-02-28
714,2023-02-28
717,2023-02-28
718,2023-02-28
719,2023-02-28
720,2023-02-28
722,2023-02-28
724,2023-02-28
726,2023-02-28
727,2023-02-28
730,2023-02-28
731,2023-02-28
738,2023-02-28
749,2023-02-28
750,2023-02-28
753,2023-02-28
755,2023-02-28
756,2023-02-28
757,2023-02-28
759,2023-02-28
762,2023-02-28
4446,2023-02-28
282,2023-02-28
18829,2023-02-28
3666,2023-02-28
4741,2023-02-28
30700,2023-02-28
30813,2023-02-28
30894,2023-02-28
31102,2023-02-28
28723,2023-02-28
2529,2023-02-28
4518,2023-02-28
597,2023-02-28
4484,2023-02-28
547,2023-02-28
548,2023-02-28
15754,2023-02-28
4917,2023-02-28
5013,2023-02-28
5092,2023-02-28
5184,2023-02-28
18607,2023-02-28
18670,2023-02-28
18809,2023-02-28
18815,2023-02-28
18820,2023-02-28
18860,2023-02-28
18941,2023-02-28
18957,2023-02-28
18986,2023-02-28
18989,2023-02-28
3032,2023-02-28
32894,2023-02-28
2472,2023-02-28
552,2023-02-28
553,2023-02-28
554,2023-02-28
555,2023-02-28
18919,2023-02-28
565,2023-02-28
566,2023-02-28
567,2023-02-28
568,2023-02-28
572,2023-02-28
575,2023-02-28
578,2023-02-28
579,2023-02-28
580,2023-02-28
581,2023-02-28
583,2023-02-28
585,2023-02-28
590,2023-02-28
594,2023-02-28
595,2023-02-28
596,2023-02-28
599,2023-02-28
600,2023-02-28
306,2023-02-28
603,2023-02-28
612,2023-02-28
613,2023-02-28
614,2023-02-28
616,2023-02-28
617,2023-02-28
618,2023-02-28
621,2023-02-28
623,2023-02-28
629,2023-02-28
631,2023-02-28
633,2023-02-28
634,2023-02-28
640,2023-02-28
643,2023-02-28
645,2023-02-28
647,2023-02-28
648,2023-02-28
649,2023-02-28
650,2023-02-28
692,2023-02-28
694,2023-02-28
700,2023-02-28
702,2023-02-28
3924,2023-02-28
4799,2023-02-28
4276,2023-02-28
362,2023-02-28
732,2023-02-28
817,2023-02-28
739,2023-02-28
741,2023-02-28
742,2023-02-28
744,2023-02-28
747,2023-02-28
748,2023-02-28
1535,2023-02-28
3803,2023-02-28
4102,2023-02-28
4212,2023-02-28
4417,2023-02-28
4592,2023-02-28
4771,2023-02-28
4886,2023-02-28
4972,2023-02-28
5038,2023-02-28
18555,2023-02-28
764,2023-02-28
765,2023-02-28
768,2023-02-28
769,2023-02-28
771,2023-02-28
716,2023-02-28
24400,2023-02-28
11145,2023-02-28
4399,2023-02-28
9975,2023-02-28
26958,2023-02-28
18804,2023-02-28
18810,2023-02-28
18812,2023-02-28
16558,2023-02-28
23264,2023-02-28
4424,2023-02-28
25050,2023-02-28
3907,2023-02-28
4676,2023-02-28
954,2023-02-28
31795,2023-02-28
4783,2023-02-28
4958,2023-02-28
5027,2023-02-28
5061,2023-02-28
5066,2023-02-28
5143,2023-02-28
5232,2023-02-28
18556,2023-02-28
18686,2023-02-28
3416,2023-02-28
18627,2023-02-28
4473,2023-02-28
4594,2023-02-28
3919,2023-02-28
587,2023-02-28
5134,2023-02-28
18915,2023-02-28
18959,2023-02-28
327,2023-02-28
32,2023-02-28
215,2023-02-28
243,2023-02-28
301,2023-02-28
343,2023-02-28
4750,2023-02-28
331,2023-02-28
366,2023-02-28
395,2023-02-28
426,2023-02-28
460,2023-02-28
480,2023-02-28
584,2023-02-28
615,2023-02-28
652,2023-02-28
2500,2023-02-28
2518,2023-02-28
2543,2023-02-28
2920,2023-02-28
2939,2023-02-28
2948,2023-02-28
651,2023-02-28
653,2023-02-28
4302,2023-02-28
4332,2023-02-28
752,2023-02-28
1603,2023-02-28
2441,2023-02-28
2443,2023-02-28
2444,2023-02-28
2452,2023-02-28
3067,2023-02-28
3070,2023-02-28
3534,2023-02-28
966,2023-02-28
1110,2023-02-28
1321,2023-02-28
637,2023-02-28
26631,2023-02-28
4101,2023-02-28
4074,2023-02-28
18948,2023-02-28
1466,2023-02-28
18682,2023-02-28
18891,2023-02-28
18822,2023-02-28
126,2023-02-28
28613,2023-02-28
699,2023-02-28
48,2023-02-28
211,2023-02-28
25953,2023-02-28
40,2023-02-28
183,2023-02-28
250,2023-02-28
404,2023-02-28
715,2023-02-28
2956,2023-02-28
18624,2023-02-28
18977,2023-02-28
3401,2023-02-28
3402,2023-02-28
3403,2023-02-28
3405,2023-02-28
3407,2023-02-28
3408,2023-02-28
15350,2023-02-28
16116,2023-02-28
32830,2023-02-28
20343,2023-02-28
2012,2023-02-28
4491,2023-02-28
5528,2023-02-28
2411,2023-02-28
340,2023-02-28
18525,2023-02-28
445,2023-02-28
751,2023-02-28
2910,2023-02-28
18382,2023-02-28
270,2023-02-28
4283,2023-02-28
131,2023-02-28
57,2023-02-28
3056,2023-02-28
22420,2023-02-28
570,2023-02-28
531,2023-02-28
589,2023-02-28
1533,2023-02-28
4211,2023-02-28
4908,2023-02-28
247,2023-02-28
4965,2023-02-28
295,2023-02-28
16831,2023-02-28
14392,2023-02-28
23058,2023-02-28
4263,2023-02-28
1293,2023-02-28
1262,2023-02-28
4932,2023-02-28
3257,2023-02-28
3,2023-02-28
30344,2023-02-28
3417,2023-02-28
3420,2023-02-28
3421,2023-02-28
3422,2023-02-28
3425,2023-02-28
3426,2023-02-28
3427,2023-02-28
3430,2023-02-28
3515,2023-02-28
825,2023-02-28
26410,2023-02-28
31733,2023-02-28
15837,2023-02-28
27374,2023-02-28
4519,2023-02-28
4288,2023-02-28
4294,2023-02-28
4297,2023-02-28
3925,2023-02-28
4415,2023-02-28
4429,2023-02-28
18816,2023-02-28
11262,2023-02-28
3260,2023-02-28
3265,2023-02-28
3274,2023-02-28
3313,2023-02-28
3319,2023-02-28
3330,2023-02-28
3238,2023-02-28
10974,2023-02-28
4286,2023-02-28
4287,2023-02-28
22629,2023-02-28
7207,2023-02-28
33872,2023-02-28
33691,2023-02-28
6346,2023-02-28
4853,2023-02-28
607,2023-02-28
11547,2023-02-28
2527,2023-02-28
2468,2023-02-28
15249,2023-02-28
683,2023-02-28
735,2023-02-28
4384,2023-02-28
4927,2023-02-28
9884,2023-02-28
27163,2023-02-28
25926,2023-02-28
4298,2023-02-28
4299,2023-02-28
4303,2023-02-28
4304,2023-02-28
4305,2023-02-28
4306,2023-02-28
4309,2023-02-28
4310,2023-02-28
21029,2023-02-28
4311,2023-02-28
4313,2023-02-28
4314,2023-02-28
4317,2023-02-28
4318,2023-02-28
4322,2023-02-28
4326,2023-02-28
4328,2023-02-28
4329,2023-02-28
4331,2023-02-28
4334,2023-02-28
3295,2023-02-28
4335,2023-02-28
4336,2023-02-28
4338,2023-02-28
4339,2023-02-28
4341,2023-02-28
4342,2023-02-28
4345,2023-02-28
4346,2023-02-28
4277,2023-02-28
4280,2023-02-28
4285,2023-02-28
2523,2023-02-28
5210,2023-02-28
5217,2023-02-28
5231,2023-02-28
18564,2023-02-28
18677,2023-02-28
18763,2023-02-28
